match_id,coach_id,team
14669,1236,Bulldogs
14669,6075,Brisbane Broncos
14670,260,Manly Warringah Sea Eagles
14670,469,Gold Coast Titans
14671,6075,Brisbane Broncos
14671,2831,Newcastle Knights
14672,470,Sydney Roosters
14672,530,St George Illawarra Dragons
14674,1155,Penrith Panthers
14674,260,Manly Warringah Sea Eagles
14673,211,Cronulla Sutherland Sharks
14673,3465,North Queensland Cowboys
14675,1070,Parramatta Eels
14675,239,Warriors
14676,5544,Canberra Raiders
14676,1236,Bulldogs
14678,469,Gold Coast Titans
14678,2835,Wests Tigers
14677,902,Melbourne Storm
14677,243,South Sydney Rabbitohs
14679,470,Sydney Roosters
14679,6075,Brisbane Broncos
14681,211,Cronulla Sutherland Sharks
14681,5544,Canberra Raiders
14680,260,Manly Warringah Sea Eagles
14680,530,St George Illawarra Dragons
14682,902,Melbourne Storm
14682,239,Warriors
14683,239,Warriors
14683,470,Sydney Roosters
14684,6075,Brisbane Broncos
14684,902,Melbourne Storm
14685,211,Cronulla Sutherland Sharks
14685,902,Melbourne Storm
14686,260,Manly Warringah Sea Eagles
14686,239,Warriors
14687,260,Manly Warringah Sea Eagles
14687,902,Melbourne Storm
15084,902,Melbourne Storm
15084,6075,St George Illawarra Dragons
15085,911,Brisbane Broncos
15085,5544,North Queensland Cowboys
15086,239,Warriors
15086,2829,Parramatta Eels
15088,1243,Bulldogs
15088,260,Manly Warringah Sea Eagles
15087,211,Cronulla Sutherland Sharks
15087,1155,Penrith Panthers
15090,469,Gold Coast Titans
15090,2831,Newcastle Knights
15091,470,Sydney Roosters
15091,243,South Sydney Rabbitohs
15097,2835,Wests Tigers
15097,215,Canberra Raiders
15099,243,South Sydney Rabbitohs
15099,2829,Parramatta Eels
15100,911,Brisbane Broncos
15100,902,Melbourne Storm
15101,6075,St George Illawarra Dragons
15101,469,Gold Coast Titans
15102,1155,Penrith Panthers
15102,1243,Bulldogs
15103,5544,North Queensland Cowboys
15103,2835,Wests Tigers
15104,215,Canberra Raiders
15104,470,Sydney Roosters
15105,260,Manly Warringah Sea Eagles
15105,239,Warriors
15106,211,Cronulla Sutherland Sharks
15106,2831,Newcastle Knights
15107,2835,Wests Tigers
15107,470,Sydney Roosters
15108,469,Gold Coast Titans
15108,1243,Bulldogs
15109,239,Warriors
15109,911,Brisbane Broncos
15110,2829,Parramatta Eels
15110,215,Canberra Raiders
15111,5544,North Queensland Cowboys
15111,902,Melbourne Storm
15112,243,South Sydney Rabbitohs
15112,2831,Newcastle Knights
15113,6075,St George Illawarra Dragons
15113,211,Cronulla Sutherland Sharks
15114,260,Manly Warringah Sea Eagles
15114,1155,Penrith Panthers
15254,911,Brisbane Broncos
15254,6075,St George Illawarra Dragons
15255,470,Sydney Roosters
15255,2829,Parramatta Eels
15256,1155,Penrith Panthers
15256,2835,Wests Tigers
15257,902,Melbourne Storm
15257,469,Gold Coast Titans
15258,239,Warriors
15258,243,South Sydney Rabbitohs
15259,1243,Bulldogs
15259,211,Cronulla Sutherland Sharks
15260,2831,Newcastle Knights
15260,260,Manly Warringah Sea Eagles
15261,215,Canberra Raiders
15261,5544,North Queensland Cowboys
15520,2829,Parramatta Eels
15520,6075,St George Illawarra Dragons
15519,470,Sydney Roosters
15519,911,Brisbane Broncos
15521,211,Cronulla Sutherland Sharks
15521,215,Canberra Raiders
15522,902,Melbourne Storm
15522,1155,Penrith Panthers
15523,5544,North Queensland Cowboys
15523,469,Gold Coast Titans
15525,2831,Newcastle Knights
15525,239,Warriors
15526,260,Manly Warringah Sea Eagles
15526,2835,Wests Tigers
15527,1243,Bulldogs
15527,243,South Sydney Rabbitohs
15536,469,Gold Coast Titans
15536,215,Canberra Raiders
15535,1155,Penrith Panthers
15535,911,Brisbane Broncos
15537,6075,St George Illawarra Dragons
15537,2831,Newcastle Knights
15538,243,South Sydney Rabbitohs
15538,260,Manly Warringah Sea Eagles
15539,239,Warriors
15539,470,Sydney Roosters
15540,211,Cronulla Sutherland Sharks
15540,5544,North Queensland Cowboys
15541,2829,Parramatta Eels
15541,1243,Bulldogs
15542,2835,Wests Tigers
15542,902,Melbourne Storm
15683,911,Brisbane Broncos
15683,2829,Parramatta Eels
15684,243,South Sydney Rabbitohs
15684,211,Cronulla Sutherland Sharks
15685,470,Sydney Roosters
15685,6075,St George Illawarra Dragons
15686,902,Melbourne Storm
15686,239,Warriors
15687,5544,North Queensland Cowboys
15687,260,Manly Warringah Sea Eagles
15688,215,Canberra Raiders
15688,1243,Bulldogs
15689,2835,Wests Tigers
15689,2831,Newcastle Knights
15690,1155,Penrith Panthers
15690,469,Gold Coast Titans
15691,260,Manly Warringah Sea Eagles
15691,902,Melbourne Storm
15692,2829,Parramatta Eels
15692,5544,North Queensland Cowboys
15693,469,Gold Coast Titans
15693,243,South Sydney Rabbitohs
15694,211,Cronulla Sutherland Sharks
15694,470,Sydney Roosters
15696,215,Canberra Raiders
15696,1155,Penrith Panthers
15695,2831,Newcastle Knights
15695,911,Brisbane Broncos
15697,6075,St George Illawarra Dragons
15697,239,Warriors
15698,1243,Bulldogs
15698,2835,Wests Tigers
15726,5544,North Queensland Cowboys
15726,6075,St George Illawarra Dragons
15727,2831,Newcastle Knights
15727,469,Gold Coast Titans
15728,911,Brisbane Broncos
15728,260,Manly Warringah Sea Eagles
15729,470,Sydney Roosters
15729,902,Melbourne Storm
15730,911,Brisbane Broncos
15730,469,Gold Coast Titans
15731,6075,St George Illawarra Dragons
15731,1243,Bulldogs
15732,470,Sydney Roosters
15732,2831,Newcastle Knights
15733,1155,Penrith Panthers
15733,211,Cronulla Sutherland Sharks
15734,239,Warriors
15734,5544,North Queensland Cowboys
15735,260,Manly Warringah Sea Eagles
15735,2829,Parramatta Eels
15736,2835,Wests Tigers
15736,243,South Sydney Rabbitohs
15737,902,Melbourne Storm
15737,215,Canberra Raiders
15738,2829,Parramatta Eels
15738,243,South Sydney Rabbitohs
15739,2835,Wests Tigers
15739,911,Brisbane Broncos
15742,1243,Bulldogs
15742,902,Melbourne Storm
15740,211,Cronulla Sutherland Sharks
15740,6075,St George Illawarra Dragons
15741,1155,Penrith Panthers
15741,470,Sydney Roosters
15744,215,Canberra Raiders
15744,239,Warriors
15745,469,Gold Coast Titans
15745,260,Manly Warringah Sea Eagles
15746,5544,North Queensland Cowboys
15746,2831,Newcastle Knights
15757,6075,St George Illawarra Dragons
15757,1155,Penrith Panthers
15758,2829,Parramatta Eels
15758,211,Cronulla Sutherland Sharks
15759,239,Warriors
15759,2835,Wests Tigers
15760,2831,Newcastle Knights
15760,1243,Bulldogs
15761,243,South Sydney Rabbitohs
15761,215,Canberra Raiders
15765,902,Melbourne Storm
15765,911,Brisbane Broncos
15763,2835,Wests Tigers
15763,1155,Penrith Panthers
15766,260,Manly Warringah Sea Eagles
15766,470,Sydney Roosters
15767,5544,North Queensland Cowboys
15767,243,South Sydney Rabbitohs
15768,211,Cronulla Sutherland Sharks
15768,239,Warriors
15769,2831,Newcastle Knights
15769,2829,Parramatta Eels
15770,469,Gold Coast Titans
15770,6075,St George Illawarra Dragons
15771,239,Warriors
15771,2831,Newcastle Knights
15772,911,Brisbane Broncos
15772,1243,Bulldogs
15773,470,Sydney Roosters
15773,469,Gold Coast Titans
15774,1155,Penrith Panthers
15774,260,Manly Warringah Sea Eagles
15775,243,South Sydney Rabbitohs
15775,902,Melbourne Storm
15776,215,Canberra Raiders
15776,211,Cronulla Sutherland Sharks
15777,6075,St George Illawarra Dragons
15777,5544,North Queensland Cowboys
15778,2829,Parramatta Eels
15778,2835,Wests Tigers
15779,1243,Bulldogs
15779,1155,Penrith Panthers
15780,5544,North Queensland Cowboys
15780,470,Sydney Roosters
15781,902,Melbourne Storm
15781,2835,Wests Tigers
15782,260,Manly Warringah Sea Eagles
15782,215,Canberra Raiders
15783,211,Cronulla Sutherland Sharks
15783,911,Brisbane Broncos
15785,1243,Bulldogs
15785,5544,North Queensland Cowboys
15784,2835,Wests Tigers
15784,6075,St George Illawarra Dragons
15786,469,Gold Coast Titans
15786,239,Warriors
15787,470,Sydney Roosters
15787,211,Cronulla Sutherland Sharks
15788,215,Canberra Raiders
15788,902,Melbourne Storm
15789,2829,Parramatta Eels
15789,911,Brisbane Broncos
15790,2831,Newcastle Knights
15790,243,South Sydney Rabbitohs
15903,911,Brisbane Broncos
15903,239,Warriors
15904,6075,St George Illawarra Dragons
15904,470,Sydney Roosters
15905,243,South Sydney Rabbitohs
15905,2835,Wests Tigers
15906,902,Melbourne Storm
15906,2831,Newcastle Knights
15907,5544,North Queensland Cowboys
15907,211,Cronulla Sutherland Sharks
15908,215,Canberra Raiders
15908,469,Gold Coast Titans
15909,1155,Penrith Panthers
15909,2829,Parramatta Eels
15910,260,Manly Warringah Sea Eagles
15910,1243,Bulldogs
15911,243,South Sydney Rabbitohs
15911,1155,Penrith Panthers
15912,2831,Newcastle Knights
15912,215,Canberra Raiders
15914,239,Warriors
15914,1243,Bulldogs
15913,6075,St George Illawarra Dragons
15913,260,Manly Warringah Sea Eagles
15915,469,Gold Coast Titans
15915,2829,Parramatta Eels
15916,911,Brisbane Broncos
15916,243,South Sydney Rabbitohs
15917,1243,Bulldogs
15917,469,Gold Coast Titans
15918,1155,Penrith Panthers
15918,215,Canberra Raiders
15919,211,Cronulla Sutherland Sharks
15919,260,Manly Warringah Sea Eagles
15920,470,Sydney Roosters
15920,239,Warriors
15921,2835,Wests Tigers
15921,5544,North Queensland Cowboys
15922,2829,Parramatta Eels
15922,902,Melbourne Storm
15924,469,Gold Coast Titans
15924,911,Brisbane Broncos
15923,260,Manly Warringah Sea Eagles
15923,2831,Newcastle Knights
15925,1243,Bulldogs
15925,2829,Parramatta Eels
15927,902,Melbourne Storm
15927,211,Cronulla Sutherland Sharks
15926,5544,North Queensland Cowboys
15926,1155,Penrith Panthers
15928,215,Canberra Raiders
15928,2835,Wests Tigers
15929,239,Warriors
15929,6075,St George Illawarra Dragons
15930,243,South Sydney Rabbitohs
15930,470,Sydney Roosters
15932,469,Gold Coast Titans
15932,5544,North Queensland Cowboys
15931,6075,St George Illawarra Dragons
15931,902,Melbourne Storm
15933,215,Canberra Raiders
15933,911,Brisbane Broncos
15934,2831,Newcastle Knights
15934,470,Sydney Roosters
15935,1155,Penrith Panthers
15935,239,Warriors
15936,211,Cronulla Sutherland Sharks
15936,2829,Parramatta Eels
15937,243,South Sydney Rabbitohs
15937,1243,Bulldogs
15938,2835,Wests Tigers
15938,260,Manly Warringah Sea Eagles
15940,902,Melbourne Storm
15940,5544,North Queensland Cowboys
15939,1155,Penrith Panthers
15939,6075,St George Illawarra Dragons
15941,260,Manly Warringah Sea Eagles
15941,243,South Sydney Rabbitohs
15942,1243,Bulldogs
15942,215,Canberra Raiders
15944,239,Warriors
15944,469,Gold Coast Titans
15943,470,Sydney Roosters
15943,2835,Wests Tigers
15945,2829,Parramatta Eels
15945,2831,Newcastle Knights
15946,911,Brisbane Broncos
15946,211,Cronulla Sutherland Sharks
15947,5544,North Queensland Cowboys
15947,1243,Bulldogs
15948,243,South Sydney Rabbitohs
15948,469,Gold Coast Titans
15949,470,Sydney Roosters
15949,260,Manly Warringah Sea Eagles
15950,215,Canberra Raiders
15950,6075,St George Illawarra Dragons
15951,2829,Parramatta Eels
15951,239,Warriors
15952,211,Cronulla Sutherland Sharks
15952,2835,Wests Tigers
15953,911,Brisbane Broncos
15953,1155,Penrith Panthers
15954,1195,Newcastle Knights
15954,902,Melbourne Storm
17161,6075,St George Illawarra Dragons
17161,911,Brisbane Broncos
17162,2835,Wests Tigers
17162,2829,Parramatta Eels
17163,1195,Newcastle Knights
17163,5544,North Queensland Cowboys
17164,1155,Penrith Panthers
17164,243,South Sydney Rabbitohs
17165,239,Warriors
17165,215,Canberra Raiders
17166,469,Gold Coast Titans
17166,211,Cronulla Sutherland Sharks
17167,902,Melbourne Storm
17167,260,Manly Warringah Sea Eagles
17168,1243,Bulldogs
17168,470,Sydney Roosters
17174,5544,North Queensland Cowboys
17174,911,Brisbane Broncos
17173,2829,Parramatta Eels
17173,1155,Penrith Panthers
17175,469,Gold Coast Titans
17175,2835,Wests Tigers
17176,902,Melbourne Storm
17176,470,Sydney Roosters
17177,243,South Sydney Rabbitohs
17177,6075,St George Illawarra Dragons
17178,260,Manly Warringah Sea Eagles
17178,211,Cronulla Sutherland Sharks
17179,1243,Bulldogs
17179,239,Warriors
17180,215,Canberra Raiders
17180,1195,Newcastle Knights
17223,6075,St George Illawarra Dragons
17223,2829,Parramatta Eels
17222,2835,Wests Tigers
17222,1243,Bulldogs
17224,239,Warriors
17224,902,Melbourne Storm
17226,211,Cronulla Sutherland Sharks
17226,243,South Sydney Rabbitohs
17225,260,Manly Warringah Sea Eagles
17225,469,Gold Coast Titans
17227,470,Sydney Roosters
17227,5544,North Queensland Cowboys
17228,1195,Newcastle Knights
17228,1155,Penrith Panthers
17229,911,Brisbane Broncos
17229,215,Canberra Raiders
17231,902,Melbourne Storm
17231,260,Manly Warringah Sea Eagles
17232,469,Gold Coast Titans
17232,911,Brisbane Broncos
17233,1243,Bulldogs
17233,1195,Newcastle Knights
17234,6075,St George Illawarra Dragons
17234,2829,Parramatta Eels
17235,2829,Parramatta Eels
17235,469,Gold Coast Titans
17236,911,Brisbane Broncos
17236,6075,St George Illawarra Dragons
17241,1243,Bulldogs
17241,2829,Parramatta Eels
17242,902,Melbourne Storm
17242,911,Brisbane Broncos
17245,902,Melbourne Storm
17245,2829,Parramatta Eels
17723,2829,Parramatta Eels
17723,6075,St George Illawarra Dragons
17724,911,Brisbane Broncos
17724,5544,North Queensland Cowboys
17725,1243,Canterbury Bankstown Bulldogs
17725,1195,Newcastle Knights
17727,211,Cronulla Sutherland Sharks
17727,902,Melbourne Storm
17726,1155,Penrith Panthers
17726,215,Canberra Raiders
17728,469,Gold Coast Titans
17728,239,Warriors
17729,1510,South Sydney Rabbitohs
17729,2831,Sydney Roosters
17730,2835,Wests Tigers
17730,260,Manly Warringah Sea Eagles
17731,6075,St George Illawarra Dragons
17731,1243,Canterbury Bankstown Bulldogs
17732,1510,South Sydney Rabbitohs
17732,469,Gold Coast Titans
17733,239,Warriors
17733,211,Cronulla Sutherland Sharks
17734,1195,Newcastle Knights
17734,902,Melbourne Storm
17735,5544,North Queensland Cowboys
17735,1155,Penrith Panthers
17736,2829,Parramatta Eels
17736,260,Manly Warringah Sea Eagles
17737,2831,Sydney Roosters
17737,2835,Wests Tigers
17738,215,Canberra Raiders
17738,911,Brisbane Broncos
17739,2835,Wests Tigers
17739,2829,Parramatta Eels
17740,6075,St George Illawarra Dragons
17740,5544,North Queensland Cowboys
17741,1155,Penrith Panthers
17741,902,Melbourne Storm
17742,260,Manly Warringah Sea Eagles
17742,1195,Newcastle Knights
17743,469,Gold Coast Titans
17743,215,Canberra Raiders
17744,911,Brisbane Broncos
17744,239,Warriors
17745,1243,Canterbury Bankstown Bulldogs
17745,2831,Sydney Roosters
17746,211,Cronulla Sutherland Sharks
17746,1510,South Sydney Rabbitohs
17762,902,Melbourne Storm
17762,6075,St George Illawarra Dragons
17763,2831,Sydney Roosters
17763,911,Brisbane Broncos
17764,211,Cronulla Sutherland Sharks
17764,2829,Parramatta Eels
17765,5544,North Queensland Cowboys
17765,469,Gold Coast Titans
17766,239,Warriors
17766,260,Manly Warringah Sea Eagles
17767,215,Canberra Raiders
17767,2835,Wests Tigers
17768,1195,Newcastle Knights
17768,1155,Penrith Panthers
17769,1510,South Sydney Rabbitohs
17769,1243,Canterbury Bankstown Bulldogs
17778,469,Gold Coast Titans
17778,902,Melbourne Storm
17777,6075,St George Illawarra Dragons
17777,911,Brisbane Broncos
17779,1510,South Sydney Rabbitohs
17779,1195,Newcastle Knights
17780,1243,Canterbury Bankstown Bulldogs
17780,239,Warriors
17781,5544,North Queensland Cowboys
17781,2835,Wests Tigers
17782,260,Manly Warringah Sea Eagles
17782,211,Cronulla Sutherland Sharks
17783,1155,Penrith Panthers
17783,2831,Sydney Roosters
17784,2829,Parramatta Eels
17784,215,Canberra Raiders
17786,469,Gold Coast Titans
17786,6075,St George Illawarra Dragons
17785,2835,Wests Tigers
17785,1243,Canterbury Bankstown Bulldogs
17787,1195,Newcastle Knights
17787,5544,North Queensland Cowboys
17788,2831,Sydney Roosters
17788,215,Canberra Raiders
17789,239,Warriors
17789,1155,Penrith Panthers
17790,911,Brisbane Broncos
17790,211,Cronulla Sutherland Sharks
17791,2829,Parramatta Eels
17791,1510,South Sydney Rabbitohs
17792,902,Melbourne Storm
17792,260,Manly Warringah Sea Eagles
17793,1243,Canterbury Bankstown Bulldogs
17793,911,Brisbane Broncos
17794,5544,North Queensland Cowboys
17794,2829,Parramatta Eels
17795,1155,Penrith Panthers
17795,2835,Wests Tigers
17796,211,Cronulla Sutherland Sharks
17796,1195,Newcastle Knights
17797,215,Canberra Raiders
17797,1510,South Sydney Rabbitohs
17798,6075,St George Illawarra Dragons
17798,2831,Sydney Roosters
17799,902,Melbourne Storm
17799,239,Warriors
17800,260,Manly Warringah Sea Eagles
17800,469,Gold Coast Titans
17802,911,Brisbane Broncos
17802,1195,Newcastle Knights
17801,2829,Parramatta Eels
17801,1243,Canterbury Bankstown Bulldogs
17803,239,Warriors
17803,215,Canberra Raiders
17804,469,Gold Coast Titans
17804,1155,Penrith Panthers
17805,5544,North Queensland Cowboys
17805,902,Melbourne Storm
17806,6075,St George Illawarra Dragons
17806,211,Cronulla Sutherland Sharks
17807,2835,Wests Tigers
17807,2831,Sydney Roosters
17808,1510,South Sydney Rabbitohs
17808,260,Manly Warringah Sea Eagles
17809,260,Manly Warringah Sea Eagles
17809,6075,St George Illawarra Dragons
17810,1195,Newcastle Knights
17810,469,Gold Coast Titans
17811,902,Melbourne Storm
17811,911,Brisbane Broncos
17812,2831,Sydney Roosters
17812,5544,North Queensland Cowboys
17814,911,Brisbane Broncos
17814,469,Gold Coast Titans
17813,1243,Canterbury Bankstown Bulldogs
17813,6075,St George Illawarra Dragons
17815,239,Warriors
17815,5544,North Queensland Cowboys
17817,215,Canberra Raiders
17817,902,Melbourne Storm
17816,2831,Sydney Roosters
17816,1195,Newcastle Knights
17818,2835,Wests Tigers
17818,1510,South Sydney Rabbitohs
17819,211,Cronulla Sutherland Sharks
17819,1155,Penrith Panthers
17820,260,Manly Warringah Sea Eagles
17820,2829,Parramatta Eels
17821,1195,Newcastle Knights
17821,2835,Wests Tigers
17849,2829,Parramatta Eels
17849,211,Cronulla Sutherland Sharks
17850,239,Warriors
17850,1510,South Sydney Rabbitohs
17851,6075,St George Illawarra Dragons
17851,215,Canberra Raiders
17852,1155,Penrith Panthers
17852,1243,Canterbury Bankstown Bulldogs
19932,6075,St George Illawarra Dragons
19932,2829,Parramatta Eels
19933,2835,Wests Tigers
19933,239,Warriors
19934,211,Cronulla Sutherland Sharks
19934,911,Brisbane Broncos
19935,5544,North Queensland Cowboys
19935,260,Manly Warringah Sea Eagles
19936,902,Melbourne Storm
19936,1243,Canterbury Bankstown Bulldogs
19937,1510,South Sydney Rabbitohs
19937,1155,Penrith Panthers
19938,469,Gold Coast Titans
19938,2831,Sydney Roosters
19940,1243,Canterbury Bankstown Bulldogs
19940,2835,Wests Tigers
19939,2829,Parramatta Eels
19939,902,Melbourne Storm
19941,1155,Penrith Panthers
19941,1195,Newcastle Knights
19942,2831,Sydney Roosters
19942,211,Cronulla Sutherland Sharks
19943,239,Warriors
19943,6075,St George Illawarra Dragons
19944,215,Canberra Raiders
19944,469,Gold Coast Titans
19945,260,Manly Warringah Sea Eagles
19945,911,Brisbane Broncos
19946,1510,South Sydney Rabbitohs
19946,5544,North Queensland Cowboys
19947,469,Gold Coast Titans
19947,260,Manly Warringah Sea Eagles
19948,5544,North Queensland Cowboys
19948,215,Canberra Raiders
19949,1195,Newcastle Knights
19949,239,Warriors
19950,911,Brisbane Broncos
19950,1510,South Sydney Rabbitohs
19951,902,Melbourne Storm
19951,2831,Sydney Roosters
19952,911,Brisbane Broncos
19952,1155,Penrith Panthers
19953,1243,Canterbury Bankstown Bulldogs
19953,469,Gold Coast Titans
19954,902,Melbourne Storm
19954,5544,North Queensland Cowboys
19955,260,Manly Warringah Sea Eagles
19955,1510,South Sydney Rabbitohs
19956,211,Cronulla Sutherland Sharks
19956,6075,St George Illawarra Dragons
19957,2835,Wests Tigers
19957,215,Canberra Raiders
19958,1195,Newcastle Knights
19958,2829,Parramatta Eels
19960,1155,Penrith Panthers
19960,260,Manly Warringah Sea Eagles
19959,6075,St George Illawarra Dragons
19959,2835,Wests Tigers
19961,2829,Parramatta Eels
19961,911,Brisbane Broncos
19962,5544,North Queensland Cowboys
19962,211,Cronulla Sutherland Sharks
19963,1510,South Sydney Rabbitohs
19963,902,Melbourne Storm
